player id,position,team,average points,arima for gw7,select percentage,ict index,top players select %,win,draw,lose,Column1,gw7 points
426,MID,20,2.5,1,0.672603969,3.9,0.001500375,1.77,3.77,4.9,,2
434,MID,20,0.833333333,1,0.129420536,1.5,0.000125031,1.77,3.77,4.9,,1
435,MID,20,2,0,3.458783435,0,0.048762191,1.77,3.77,4.9,,1
436,MID,20,1.666666667,0,1.090527917,2.9,0.000625156,1.77,3.77,4.9,,2
438,MID,20,1,1,0.098581213,0,0.000125031,1.77,3.77,4.9,,0
440,MID,20,0.166666667,0,0.19027886,0,0.003250813,1.77,3.77,4.9,,0
441,MID,20,0,0,0.021399684,0,0,1.77,3.77,4.9,,0
442,MID,20,0,0,0.122049533,0,0.000125031,1.77,3.77,4.9,,0
449,MID,15,1.666666667,0,0.127672895,0.2,0.000125031,4.05,3.58,1.97,,1
453,MID,12,1.166666667,0,0.386585299,0,0.000125031,2.36,3.61,3.03,,0
458,MID,9,1,1,0.070167187,0.6,0,2.65,3.29,2.84,,1
459,MID,13,0,0,0.055032855,0,0,1.55,4.24,6.69,,0
461,MID,20,2,0,0.747716862,3.1,0.003125781,1.77,3.77,4.9,,2
462,MID,4,0.333333333,0,0.049361939,0,0,3.29,3.31,2.34,,0
464,MID,7,0.333333333,1,0.025536957,10.7,0,2.84,3.29,2.65,,7
467,MID,18,1.166666667,0,0.252230947,0,0.000125031,4.7,3.95,1.76,,0
471,MID,15,1.833333333,0,0.090722773,2.3,0.000125031,4.05,3.58,1.97,,3
478,MID,1,1.166666667,1,0.169176394,2.2,0,2.34,3.31,3.29,,3
479,MID,3,1.5,0,0.068324437,1.1,0,4.88,3.72,1.78,,2
482,MID,8,5.5,1,3.451222213,11.8,0.040260065,6.69,4.24,1.55,,10
484,MID,8,5.666666667,0,18.80414046,5.4,0.191922981,6.69,4.24,1.55,,2
485,MID,13,1.333333333,0,2.028392863,6.1,0,1.55,4.24,6.69,,1
487,MID,17,0.5,1,0.082911888,0,0,2.1,3.44,3.74,,1
492,MID,2,2.333333333,0,0.575699065,0,0.000500125,3.74,3.44,2.1,,0
495,MID,18,1.666666667,1,0.041111171,3,0,4.7,3.95,1.76,,2
496,MID,2,0,0,0.192181055,0,0,3.74,3.44,2.1,,0
497,MID,2,0.166666667,0,0.015110555,0,0,3.74,3.44,2.1,,0
499,MID,3,0.833333333,1,0.03308629,2,0,4.88,3.72,1.78,,1
503,MID,8,0.333333333,1,0.062665409,4.1,0.000125031,6.69,4.24,1.55,,2
504,MID,8,0,0,0.032099527,0,0,6.69,4.24,1.55,,0
505,MID,9,0.166666667,0,0.042846924,0,0.000125031,2.65,3.29,2.84,,0
506,MID,11,1.5,0,0.10424024,0,0.000125031,3.03,3.61,2.36,,0
507,MID,12,0.166666667,0,0.0647816,0,0,2.36,3.61,3.03,,0
508,MID,12,0,0,0.016656088,0,0,2.36,3.61,3.03,,0
511,MID,13,0,0,0.010711731,0,0,1.55,4.24,6.69,,0
512,MID,13,0,0,0.016549089,0,0,1.55,4.24,6.69,,0
517,MID,16,2.666666667,0,0.16607344,0.1,0.004876219,8.13,4.74,1.43,,1
522,MID,19,0,0,0.061619202,0,0.000125031,1.78,3.72,4.88,,0
524,MID,3,1.333333333,1,0.053986648,5,0,4.88,3.72,1.78,,8
526,MID,2,0.333333333,0,0.040148186,0,0.000125031,3.74,3.44,2.1,,0
528,MID,15,0.666666667,0,0.063913724,0,0,4.05,3.58,1.97,,0
531,MID,1,0.166666667,0,0.009023534,0,0,2.34,3.31,3.29,,0
537,MID,4,0.166666667,0,0.035642363,0,0,3.29,3.31,2.34,,0
538,MID,4,0,0,0.006479349,0,0,3.29,3.31,2.34,,0
541,MID,7,0.166666667,0,0.020305923,0,0,2.84,3.29,2.65,,0
543,MID,7,0,0,0.033656948,0,0,2.84,3.29,2.65,,0
547,MID,20,0,0,0.090889215,0,0,1.77,3.77,4.9,,0
548,MID,20,0,0,0.339268219,0,0,1.77,3.77,4.9,,0
551,MID,10,0.333333333,1,0.069204202,0,0.000125031,1.76,3.95,4.7,,0
552,MID,10,0,0,0.015883321,0,0,1.76,3.95,4.7,,0
553,MID,11,0,0,0.018463172,0,0,3.03,3.61,2.36,,0
557,MID,18,0.166666667,1,0.013731464,0.5,0,4.7,3.95,1.76,,1
558,MID,1,2.833333333,0,2.814331939,0.7,0.013378345,2.34,3.31,3.29,,3
566,MID,12,0,0,0.003982719,0,0,2.36,3.61,3.03,,0
575,MID,5,0.333333333,1,0.013137028,3.4,0,1.97,3.58,4.05,,1
576,MID,10,0,0,0.012649591,0,0,1.76,3.95,4.7,,0
578,MID,5,1,1,0.034679377,0,0,1.97,3.58,4.05,,0
581,MID,15,1.166666667,1,0.113822544,9.6,0.000875219,4.05,3.58,1.97,,2
582,MID,19,0.666666667,0,0.054747526,0,0.000125031,1.78,3.72,4.88,,0
587,MID,9,0.833333333,1,0.066493575,1.8,0.000125031,2.65,3.29,2.84,,2
589,MID,19,0,0,0.068467101,0,0,1.78,3.72,4.88,,0
592,MID,6,0.166666667,0,0.172695453,0,0,1.43,4.74,8.13,,0
597,MID,17,0,0,0.01155583,0,0,2.1,3.44,3.74,,0
599,MID,14,0,0,0.062415746,0,0,4.9,3.77,1.77,,0
600,MID,10,0,0,0.004149161,0,0,1.76,3.95,4.7,,0
601,MID,10,0,0,0.004755485,0,0,1.76,3.95,4.7,,0
605,MID,12,0,0,0.004600932,0,0,2.36,3.61,3.03,,0
609,MID,14,0,0,0.006312907,0,0,4.9,3.77,1.77,,0
612,MID,4,0,0,0,0,0,3.29,3.31,2.34,,0
613,MID,8,0,0,0,0,0,6.69,4.24,1.55,,0
3,MID,1,0,0,0.000834767,0,0,1.45,4.83,7.54,,0
7,MID,1,0.5,0,0.002994269,0,0,1.45,4.83,7.54,,0
12,MID,1,0,1,0.003367638,3.1,0.000125,1.45,4.83,7.54,,1
13,MID,1,0.75,1,0.000562783,3.2,0,1.45,4.83,7.54,,3
15,MID,1,3.75,0,0.004105667,0,0.00025,1.45,4.83,7.54,,0
17,MID,1,0.5,0,0.009226572,0,0,1.45,4.83,7.54,,0
18,MID,1,0,0,0.001537491,0,0,1.45,4.83,7.54,,0
19,MID,14,1.25,0,0.005630383,0,0,6.06,4.2,1.6,,0
21,MID,1,9.25,0,0.191879553,4.9,0.275375,1.45,4.83,7.54,,8
22,MID,1,6,0,0.100338041,5.8,0.081875,1.45,4.83,7.54,,3
25,MID,1,0,0,1.22E-05,0,0,1.45,4.83,7.54,,0
26,MID,1,0.25,1,0.001581273,0.2,0,1.45,4.83,7.54,,1
29,MID,2,0,0,0.000168626,0,0,3.62,3.66,2.08,,0
32,MID,2,0.25,0,0.003573659,0,0,3.62,3.66,2.08,,0
33,MID,12,3.25,0,0.136681663,0,0.016875,1.73,4.19,4.71,,0
34,MID,2,0,0,0.000124495,0,0,3.62,3.66,2.08,,0
35,MID,2,1.5,0,0.010004086,3.9,0,3.62,3.66,2.08,,2
37,MID,2,0,0,0.000104172,0,0,3.62,3.66,2.08,,0
41,MID,2,0.5,1,0.002000167,1.7,0.000125,3.62,3.66,2.08,,2
42,MID,2,0.5,1,0.004427821,4.9,0,3.62,3.66,2.08,,1
43,MID,2,2,1,0.011042783,8.5,0.00025,3.62,3.66,2.08,,2
50,MID,2,2.5,0,0.029714723,0,0.064125,3.62,3.66,2.08,,0
51,MID,2,2.75,0,0.006078077,2.1,0.000875,3.62,3.66,2.08,,1
53,MID,4,2.5,1,0.002363665,2.6,0,1.6,4.2,6.06,,1
55,MID,4,2,0,0.003307481,0,0.000125,1.6,4.2,6.06,,0
57,MID,4,0,0,4.99E-06,0,0,1.6,4.2,6.06,,0
60,MID,4,2,1,0.000644192,2,0,1.6,4.2,6.06,,3
64,MID,4,3.75,1,0.021129091,16.4,0.015375,1.6,4.2,6.06,,10
66,MID,4,0,0,1.31E-05,0,0,1.6,4.2,6.06,,0
70,MID,4,0.25,1,0.099533236,3.1,0.017125,1.6,4.2,6.06,,1
73,MID,4,0.25,0,0.000301599,0,0,1.6,4.2,6.06,,0
74,MID,4,2,0,0.004034941,1.8,0,1.6,4.2,6.06,,1
75,MID,4,1.75,0,0.007325467,0,0.000875,1.6,4.2,6.06,,0
77,MID,3,2.75,1,0.010219978,8.4,0.000625,1.65,4.05,5.65,,2
79,MID,3,0,0,0.000393576,0,0,1.65,4.05,5.65,,0
81,MID,3,2.5,0,0.019813996,9.4,0.000375,1.65,4.05,5.65,,2
82,MID,3,0,0,9.08E-05,0,0,1.65,4.05,5.65,,0
84,MID,3,2.75,0,0.001586383,0.8,0,1.65,4.05,5.65,,1
85,MID,3,1.5,1,0.000430042,4,0,1.65,4.05,5.65,,4
86,MID,3,2.75,0,0.001115346,14.1,0.00025,1.65,4.05,5.65,,2
93,MID,3,0,0,0.007301776,0,0.000125,1.65,4.05,5.65,,0
96,MID,3,2.75,0,0.046950672,7.7,0.544625,1.65,4.05,5.65,,2
97,MID,3,0.25,0,0.000723512,0,0,1.65,4.05,5.65,,0
101,MID,5,0.25,0,0.00139755,0,0.000125,13.1,5.91,1.27,,0
102,MID,5,0,0,0.000207414,0,0,13.1,5.91,1.27,,0
107,MID,5,3.25,0,0.003434067,2.2,0,13.1,5.91,1.27,,1
108,MID,5,1,1,0.00061783,2.7,0,13.1,5.91,1.27,,2
115,MID,5,2,0,0.039993348,1.7,0.394625,13.1,5.91,1.27,,1
116,MID,5,0,0,2.37E-05,0,0,13.1,5.91,1.27,,0
118,MID,5,2.75,1,0.001923054,2.1,0.000125,13.1,5.91,1.27,,2
123,MID,6,4.75,1,0.044389,6.2,0.000125,1.27,5.91,13.1,,2
124,MID,6,0.75,1,0.000920358,9.2,0,1.27,5.91,13.1,,3
125,MID,6,3.75,0,0.051486845,0,0.0055,1.27,5.91,13.1,,0
130,MID,6,0.75,1,0.025689653,2.7,0.00025,1.27,5.91,13.1,,2
131,MID,6,0.75,1,0.004154675,0,0.000125,1.27,5.91,13.1,,0
132,MID,6,3.75,0,0.001807501,0.5,0.000125,1.27,5.91,13.1,,1
137,MID,6,0,1,0.005236923,0.6,0,1.27,5.91,13.1,,1
138,MID,6,6.25,0,0.158728557,2.1,0.090375,1.27,5.91,13.1,,1
140,MID,6,4,0,0.006956395,12.8,0.002875,1.27,5.91,13.1,,2
141,MID,6,2.5,1,0.075106187,9.1,0.229625,1.27,5.91,13.1,,8
144,MID,7,5.25,1,0.113328383,13.5,0.091875,2.36,3.14,3.46,,11
145,MID,15,0,0,0.046541301,0,0.01625,5.65,4.05,1.65,,0
148,MID,7,2.5,1,0.034220237,4.5,0.013625,2.36,3.14,3.46,,6
152,MID,7,1.75,0,0.000460353,0,0,2.36,3.14,3.46,,0
154,MID,7,4.75,1,0.068944493,10,0.011125,2.36,3.14,3.46,,8
155,MID,7,2.25,0,0.000419939,1.6,0,2.36,3.14,3.46,,1
157,MID,7,0,0,0.000296953,0,0,2.36,3.14,3.46,,0
160,MID,7,0,0,0.00025712,0,0,2.36,3.14,3.46,,0
163,MID,8,0.25,1,0.003181128,2.7,0.001375,3.47,3.32,2.27,,0
164,MID,8,0,0,0.007474234,0,0,3.47,3.32,2.27,,0
166,MID,8,0,0,0.005282795,0,0,3.47,3.32,2.27,,0
167,MID,8,0,0,2.59E-05,0,0,3.47,3.32,2.27,,0
171,MID,8,2.75,0,0.06125007,5.7,0.020375,3.47,3.32,2.27,,3
172,MID,8,0,0,0.000802947,0,0,3.47,3.32,2.27,,0
173,MID,8,4,0,0.021072302,0,0.00225,3.47,3.32,2.27,,0
174,MID,8,3.25,1,0.001717962,0,0,3.47,3.32,2.27,,0
176,MID,8,2.25,0,0.000985973,3.4,0,3.47,3.32,2.27,,1
182,MID,9,0,0,2.06E-05,0,0,2.69,3.49,2.68,,0
186,MID,9,2.5,0,0.005154468,0,0.000125,2.69,3.49,2.68,,0
188,MID,9,2.5,0,0.050151543,5.1,0.00125,2.69,3.49,2.68,,2
191,MID,9,2.5,1,0.014311708,6,0.00025,2.69,3.49,2.68,,2
192,MID,9,0,0,0.000549195,0,0,2.69,3.49,2.68,,0
193,MID,9,0.75,1,0.000606914,0.6,0,2.69,3.49,2.68,,1
195,MID,9,0,0,0.000245971,0,0,2.69,3.49,2.68,,0
196,MID,9,5.25,1,0.188487875,11.8,0.646125,2.69,3.49,2.68,,9
197,MID,9,1.75,0,0.001493476,0,0,2.69,3.49,2.68,,0
202,MID,10,0.25,0,0.001281184,0,0,2.68,3.49,2.69,,0
203,MID,10,0,0,0.012770269,0,0.006875,2.68,3.49,2.69,,0
206,MID,10,0,0,0.000199982,0,0,2.68,3.49,2.69,,0
210,MID,10,5,0,0.087201139,5.4,0.0035,2.68,3.49,2.69,,2
211,MID,10,0.25,0,0.001087706,0,0,2.68,3.49,2.69,,0
212,MID,10,3,0,0.038503239,0.6,0.000375,2.68,3.49,2.69,,1
214,MID,10,0.25,0,0.001241118,0,0.000125,2.68,3.49,2.69,,0
215,MID,10,1.5,1,0.025046157,7.6,0.001,2.68,3.49,2.69,,10
216,MID,10,0.5,0,0.008876778,3.1,0,2.68,3.49,2.69,,1
221,MID,11,0.5,0,0.000861246,0,0,1.74,4.25,4.5,,0
222,MID,11,6.25,0,0.018594362,8.2,0.001375,1.74,4.25,4.5,,2
225,MID,11,0,1,0.003807087,3.2,0,1.74,4.25,4.5,,1
226,MID,11,0,0,0.00041959,0,0,1.74,4.25,4.5,,0
227,MID,11,2,1,0.001328683,2.7,0,1.74,4.25,4.5,,2
230,MID,11,4.25,1,0.039433585,9,0.003,1.74,4.25,4.5,,2
232,MID,11,1.5,0,0.006793808,1.7,0.000125,1.74,4.25,4.5,,2
233,MID,11,12.25,0,0.710342917,8.3,0.90325,1.74,4.25,4.5,,5
236,MID,11,0,1,0.0005082,0.2,0,1.74,4.25,4.5,,1
239,MID,11,3.5,0,0.002881155,0,0.0005,1.74,4.25,4.5,,0
240,MID,11,5.25,0,0.124618531,3.7,0.055,1.74,4.25,4.5,,2
244,MID,11,5,0,0.00223255,0,0.00075,1.74,4.25,4.5,,0
250,MID,12,0.5,1,0.024730739,2.9,0.009125,1.73,4.19,4.71,,3
251,MID,12,3,1,0.031616757,11.7,0.000625,1.73,4.19,4.71,,6
254,MID,12,0.5,0,0.024080275,0,0,1.73,4.19,4.71,,0
255,MID,12,1.25,1,0.011716706,0,0.776,1.73,4.19,4.71,,14
261,MID,12,1.75,1,0.055870884,10,0.079375,1.73,4.19,4.71,,6
265,MID,12,3.5,0,0.144933062,5.6,0,1.73,4.19,4.71,,3
266,MID,12,1.75,0,0.006575826,5.1,0.000125,1.73,4.19,4.71,,2
267,MID,9,0.25,0,0.01052866,5.2,0,2.69,3.49,2.68,,0
268,MID,12,2.25,1,0.025739706,0,0.00025,1.73,4.19,4.71,,0
271,MID,13,-0.5,1,0.003330824,0,0,4.71,4.19,1.73,,0
272,MID,13,1.75,1,0.089237772,0,0.000125,4.71,4.19,1.73,,1
274,MID,13,1.75,1,0.004133539,2.4,0.002125,4.71,4.19,1.73,,1
276,MID,13,1.75,1,0.010904701,0,0.00075,4.71,4.19,1.73,,2
277,MID,13,1.25,0,0.189704025,2.4,0,4.71,4.19,1.73,,0
281,MID,13,0,1,0.008404115,0,0,4.71,4.19,1.73,,1
282,MID,13,0,1,0.001161451,0,0,4.71,4.19,1.73,,1
285,MID,13,1.25,0,0.002694993,1.2,0,4.71,4.19,1.73,,-2
287,MID,9,2.5,1,0.004874006,2.8,0.000125,2.69,3.49,2.68,,1
289,MID,13,0.5,1,0.096613409,0.7,0.02175,4.71,4.19,1.73,,2
291,MID,14,0.25,1,0.000476728,0.9,0,6.06,4.2,1.6,,2
297,MID,14,2.5,0,0.000492406,0,0,6.06,4.2,1.6,,0
298,MID,14,0.25,1,0.000622127,0,0,6.06,4.2,1.6,,1
304,MID,14,0.5,0,0.005317403,1.8,0,6.06,4.2,1.6,,0
306,MID,14,2,0,0.001214059,8.6,0.016375,6.06,4.2,1.6,,2
308,MID,14,2,0,0.002623107,1.5,0.003,6.06,4.2,1.6,,0
309,MID,14,2.5,0,0.008559269,0,0,6.06,4.2,1.6,,1
312,MID,14,0,0,0.000455127,0,0.002625,6.06,4.2,1.6,,0
316,MID,15,0,0,5.23E-06,0,0.000625,5.65,4.05,1.65,,0
317,MID,15,1,1,0.003862715,0,0,5.65,4.05,1.65,,2
318,MID,15,1.25,0,0.000614694,1,0,5.65,4.05,1.65,,0
320,MID,15,0,0,0.00019104,0,0,5.65,4.05,1.65,,0
323,MID,15,0,0,0.000346542,1,0,5.65,4.05,1.65,,0
325,MID,15,-0.5,1,0.002306178,0,0.000625,5.65,4.05,1.65,,1
328,MID,15,0.25,1,0.00011172,0,0.000125,5.65,4.05,1.65,,1
330,MID,15,2.5,1,3.48E-06,0,0.02175,5.65,4.05,1.65,,1
332,MID,16,0.25,0,0.001118017,0,0.004625,2.08,3.66,3.62,,0
335,MID,16,2.75,0,0.006135447,1.4,0.000625,2.08,3.66,3.62,,0
336,MID,16,1.5,0,0.003867477,0,0.00375,2.08,3.66,3.62,,0
339,MID,16,0.25,0,0.001334141,4.2,0,2.08,3.66,3.62,,0
341,MID,16,3.75,1,0.021124214,10.6,0,2.08,3.66,3.62,,6
346,MID,16,0.5,0,0.00054095,0,0,2.08,3.66,3.62,,0
347,MID,16,0,0,0.000178846,0,0.004,2.08,3.66,3.62,,0
349,MID,16,0.25,0,0.002196665,0,0,2.08,3.66,3.62,,0
350,MID,16,1.75,1,0.000555815,0,0.000125,2.08,3.66,3.62,,5
354,MID,18,1,0,0.026011459,2.9,0,7.54,4.83,1.45,,0
356,MID,17,1,1,3.94E-05,0,0.23525,2.27,3.32,3.47,,2
359,MID,17,4.25,0,0.189159707,2.2,0,2.27,3.32,3.47,,1
362,MID,17,1.25,0,0.007670732,4.6,0.000125,2.27,3.32,3.47,,0
363,MID,17,0.25,1,0.012691414,0,0,2.27,3.32,3.47,,6
365,MID,17,4,0,0.028368852,1.9,0.00175,2.27,3.32,3.47,,3
366,MID,17,0,0,0.0110681,0,0.000125,2.27,3.32,3.47,,0
369,MID,17,0.5,0,0.003283558,0,0,2.27,3.32,3.47,,0
372,MID,17,1,1,0.001190833,0,0,2.27,3.32,3.47,,1
373,MID,17,1.25,1,0.010906559,4.1,0.00075,2.27,3.32,3.47,,2
375,MID,17,1.75,0,0.00327357,0,0,2.27,3.32,3.47,,0
378,MID,18,0,0,0.000290101,0,0,7.54,4.83,1.45,,0
381,MID,18,0.5,0,0.001096648,0,0,7.54,4.83,1.45,,0
385,MID,18,0,0,6.93E-05,0,0,7.54,4.83,1.45,,0
386,MID,7,0,0,0.000413551,0,0,2.36,3.14,3.46,,0
391,MID,18,0.5,0,0.000311935,0,0,7.54,4.83,1.45,,0
392,MID,18,0,0,3.22E-05,0,0,7.54,4.83,1.45,,0
394,MID,18,0,0,0.000136457,0,0,7.54,4.83,1.45,,0
397,MID,18,0,0,0.000339342,0,0,7.54,4.83,1.45,,0
399,MID,18,3.5,0,0.115982497,0.7,0.024375,7.54,4.83,1.45,,2
402,MID,18,0,0,0.000149928,0,0,7.54,4.83,1.45,,0
403,MID,18,0,0,0.000244461,0,0,7.54,4.83,1.45,,0
405,MID,18,0,0,0.001065873,0,0.000125,7.54,4.83,1.45,,0
406,MID,19,0,0,0.00884008,0,0.000875,4.5,4.25,1.74,,0
412,MID,19,0.25,0,0.001205814,0,0,4.5,4.25,1.74,,0
416,MID,19,1.25,1,0.001162264,0,0,4.5,4.25,1.74,,0
419,MID,19,3.25,1,0.304420435,4.4,0.04225,4.5,4.25,1.74,,2
420,MID,19,6.5,1,0.015167496,8.1,0.0035,4.5,4.25,1.74,,9
421,MID,19,5.75,1,0.052709615,1.5,0.003125,4.5,4.25,1.74,,2
422,MID,19,3.5,0,0.049366364,1.4,0.0005,4.5,4.25,1.74,,1
423,MID,19,3,1,0.019034392,7.5,0.00075,4.5,4.25,1.74,,12
426,MID,20,2.25,0,0.005479061,4.4,0.000375,3.46,3.14,2.36,,1
434,MID,20,1.75,0,0.001420196,0,0,3.46,3.14,2.36,,0
435,MID,20,1.25,0,0.019740367,0.3,0.003375,3.46,3.14,2.36,,1
436,MID,20,1.5,1,0.010532261,1.3,0,3.46,3.14,2.36,,2
438,MID,20,1.25,0,0.000798534,0.2,0,3.46,3.14,2.36,,1
440,MID,20,0,0,0.001435526,0,0.000125,3.46,3.14,2.36,,0
441,MID,20,0,0,0.00019975,0,0,3.46,3.14,2.36,,0
442,MID,20,0,0,0.001017329,0,0,3.46,3.14,2.36,,0
449,MID,15,2,1,0.001159012,6.2,0,5.65,4.05,1.65,,2
453,MID,12,0.5,0,0.00347692,0,0,1.73,4.19,4.71,,0
458,MID,10,1.75,1,0.000822806,5.6,0,2.68,3.49,2.69,,6
459,MID,13,0,0,0.000581132,0,0,4.71,4.19,1.73,,0
461,MID,20,1,1,0.003862135,1,0.000125,3.46,3.14,2.36,,2
462,MID,4,3.25,1,0.001134276,0.3,0,1.6,4.2,6.06,,1
464,MID,7,3.25,0,0.000961817,0.4,0.0005,2.36,3.14,3.46,,0
467,MID,18,0.25,0,0.001598345,0,0.000125,7.54,4.83,1.45,,0
471,MID,15,1,0,0.00071724,8,0,5.65,4.05,1.65,,2
478,MID,1,2,1,0.001662683,2.7,0,1.45,4.83,7.54,,2
479,MID,3,1.5,0,0.000804457,0,0.000125,1.65,4.05,5.65,,0
482,MID,8,6,0,0.12141766,1.7,0.025625,3.47,3.32,2.27,,3
484,MID,8,3.75,0,0.161318565,9.8,0.046875,3.47,3.32,2.27,,3
485,MID,13,0.25,1,0.017139791,0.5,0,4.71,4.19,1.73,,1
487,MID,17,0.75,0,0.000661845,0,0,2.27,3.32,3.47,,0
492,MID,2,1.5,1,0.006584536,2.2,0.0005,3.62,3.66,2.08,,2
495,MID,18,3,0,0.000578229,2.5,0,7.54,4.83,1.45,,-1
496,MID,2,0,0,0.001866497,0,0,3.62,3.66,2.08,,0
497,MID,2,0,0,0.000158754,0,0,3.62,3.66,2.08,,0
499,MID,3,0.5,0,0.000226925,0,0,1.65,4.05,5.65,,0
503,MID,8,1,1,0.000759745,5,0,3.47,3.32,2.27,,3
504,MID,8,0.25,1,0.00030996,0.2,0,3.47,3.32,2.27,,1
505,MID,10,0,1,0.00040008,2.3,0,2.68,3.49,2.69,,1
506,MID,11,0,0,0.000787733,0,0,1.74,4.25,4.5,,0
507,MID,12,0,0,0.000780417,0,0,1.73,4.19,4.71,,0
508,MID,12,0,0,0.000166652,0,0,1.73,4.19,4.71,,0
511,MID,13,0,0,9.56E-05,0,0,4.71,4.19,1.73,,0
512,MID,13,0,0,0.00017362,0,0,4.71,4.19,1.73,,0
517,MID,16,1.75,1,0.001750596,1.9,0.00575,2.08,3.66,3.62,,3
522,MID,19,0,0,0.000522949,0,0,4.5,4.25,1.74,,0
524,MID,3,3.5,0,0.000536304,0,0,1.65,4.05,5.65,,0
526,MID,2,0,0,0.00041088,0,0.000125,3.62,3.66,2.08,,0
528,MID,15,0.5,0,0.000500768,0,0.000125,5.65,4.05,1.65,,0
531,MID,1,0,0,8.12E-05,0,0,1.45,4.83,7.54,,0
537,MID,4,0,0,0.000308102,0,0,1.6,4.2,6.06,,0
538,MID,4,0,0,5.44E-05,0,0,1.6,4.2,6.06,,0
541,MID,7,0,0,0.000215428,0,0,2.36,3.14,3.46,,0
543,MID,7,0,0,0.000350607,0,0,2.36,3.14,3.46,,0
547,MID,20,0,0,0.000814444,0,0,3.46,3.14,2.36,,0
548,MID,20,0,0,0.002973946,0,0,3.46,3.14,2.36,,0
551,MID,9,0.5,0,0.000592397,0,0,2.69,3.49,2.68,,0
552,MID,9,0.25,1,0.000147838,2.7,0,2.69,3.49,2.68,,2
553,MID,11,0,0,0.00015678,0,0,1.74,4.25,4.5,,0
557,MID,18,1,0,0.000149464,1.1,0,7.54,4.83,1.45,,2
558,MID,1,1.5,0,0.015198155,2.1,0.000625,1.45,4.83,7.54,,1
566,MID,12,0,0,3.45E-05,0,0,1.73,4.19,4.71,,0
575,MID,5,0.5,0,0.000158754,0,0,13.1,5.91,1.27,,0
576,MID,9,0,0,0.000129257,0,0,2.69,3.49,2.68,,0
578,MID,5,7.5,0,0.010467923,4.1,0.00175,13.1,5.91,1.27,,1
581,MID,15,1.75,1,0.001850238,5.6,0.0265,5.65,4.05,1.65,,9
582,MID,19,0.5,0,0.000400893,0,0,4.5,4.25,1.74,,0
587,MID,10,1.5,0,0.000536304,3.9,0,2.68,3.49,2.69,,2
589,MID,19,0,0,0.000491825,0,0,4.5,4.25,1.74,,0
592,MID,6,0.25,1,0.00124948,0,0.000125,1.27,5.91,13.1,,0
597,MID,17,0,0,0.000154922,0,0,2.27,3.32,3.47,,0
599,MID,14,0,0,0.000637457,0,0.000125,6.06,4.2,1.6,,0
600,MID,9,0,0,5.89E-05,0,0,2.69,3.49,2.68,,0
601,MID,9,0,0,0.001934087,0,0,2.69,3.49,2.68,,0
605,MID,12,0,0,8.11E-05,0,0,1.73,4.19,4.71,,0
609,MID,14,0,0,0.000151206,0,0,6.06,4.2,1.6,,0
612,MID,4,0,0,6.56E-05,0,0,1.6,4.2,6.06,,0
613,MID,8,0,0,9.92E-05,0,0,3.47,3.32,2.27,,0
